VENDPART,PRODNAME,PSC_CODE,GSAPRICE,ISSCODE,QTY_UNIT,MFGPART,OEM_CAGE,MFGNAME,PRODDESC,P_DELIV,LONG_DESCRIPTION,UPC,HAZMAT,TPRSTART,TPRSTOP,TEMPRICE,SHIPPING_STANDARD,SHIPPING_EXPEDITED,SHIPPING_NEXTDAY,Environmentally Preferred Indicator,Environmentally Preferred Justifying Comment,Energy Star Indicator,Energy Star Justifying Comment,Made in the USA Indicator,Made in the USA Justifying Comment,Characteristic Information
2UDN8,Blanket Wound Cartridge 15 gpm 5 Mic,4610,62.51,EA,1,DPPPB3,,3M,"DPPPB3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 5 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPB3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 5 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDK7,Blanket Wound Cartridge 10 gpm 10 Mic,4610,38.63,EA,1,DPPPC2,,3M,"DPPPC2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 10 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPC2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 10 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDH6,Blanket Wound Cartridge 5 gpm 25 Mic,4610,17.93,EA,1,DPPPF1,,3M,"DPPPF1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 25 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPF1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 25 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDK8,Blanket Wound Cartridge 10 gpm 25 Mic,4610,37.6,EA,1,DPPPF2,,3M,"DPPPF2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 25 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPF2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 25 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDP1,Blanket Wound Cartridge 15 gpm 25 Mic,4610,56.39,EA,1,DPPPF3,,3M,"DPPPF3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 25 Micron Rating Height 29-1/4 In. Filter Diameter 2-1/2 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPF3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 25 Micron Rating Height 29-1/4 In. Filter Diameter 2-1/2 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDH7,Blanket Wound Cartridge 5 gpm 50 Mic,4610,18.29,EA,1,DPPPL1,,3M,"DPPPL1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 50 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPL1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 50 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDK9,Blanket Wound Cartridge 10 gpm 50 Mic,4610,36.58,EA,1,DPPPL2,,3M,"DPPPL2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 50 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPL2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 50 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDH8,Blanket Wound Cartridge 5 gpm 75 Mic,4610,17.23,EA,1,DPPPQ1,,3M,"DPPPQ1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 75 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPQ1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 75 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDH9,Blanket Wound Cartridge 5 gpm 100 Mic,4610,17.6,EA,1,DPPPV1,,3M,"DPPPV1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 100 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPV1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 100 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDP4,Blanket Wound Cartridge 15 gpm 100 Mic,4610,53.13,EA,1,DPPPV3,,3M,"DPPPV3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 100 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPV3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 100 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDP5,Blanket Wound Cartridge 15 gpm 350 Mic,4610,53.19,EA,1,DPPPW3,,3M,"DPPPW3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 350 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPW3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 350 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDK4,Blanket Wound Cartridge 10 gpm 1 Mic,4610,47.22,EA,1,DPPPY2,,3M,"DPPPY2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 1 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPY2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 1 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDN6,Blanket Wound Cartridge 15 gpm 1 Mic,4610,70.82,EA,1,DPPPY3,,3M,"DPPPY3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 1 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPY3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 1 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDH1,Blanket Wound Cartridge 5 gpm 0.5 Mic,4610,25.31,EA,1,DPPPZ1,,3M,"DPPPZ1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 0.5 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPZ1, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 0.5 Micron Rating Height 9-7/8 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 5.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDK3,Blanket Wound Cartridge 10 gpm 0.5 Mic,4610,52.07,EA,1,DPPPZ2,,3M,"DPPPZ2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 0.5 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPZ2, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 0.5 Micron Rating Height 19-1/2 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2UDN5,Blanket Wound Cartridge 15 gpm 0.5 Mic,4610,78.1,EA,1,DPPPZ3,,3M,"DPPPZ3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 0.5 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",5,"DPPPZ3, MFR 3M, Filter Cartridge String and Blanket Wound Cartridges 0.5 Micron Rating Height 29-1/4 In. Filter Diameter 2-7/8 In. Filter Cartridge Media Polypropylene Filter Flow Rate 15.00 gpm Max Temp 150 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Standards CFR 21",,,,,,,,,,,,,,,
2MJF9,Thermally Bonded Cartridge 10 gpm 5 Mic,4610,8.59,EA,1,RT10B16G20NN,,3M,"RT10B16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 5 Micron Rating Height 10 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Application Drinking Water Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 61 Certified",10,"RT10B16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 5 Micron Rating Height 10 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Application Drinking Water Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 61 Certified",,,,,,,,,,,,,,,
2MJG1,Thermally Bonded Cartridge 10 gpm 10 Mic,4610,8.37,EA,1,RT10C16G20NN,,3M,"RT10C16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 10 Micron Rating Height 10 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 62 Certified",10,"RT10C16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 10 Micron Rating Height 10 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 62 Certified",,,,,,,,,,,,,,,
2MJG3,Thermally Bonded Cartridge 10 gpm 50 Mic,4610,7.93,EA,1,RT10L16G20NN,,3M,"RT10L16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 50 Micron Rating Height 10 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 176 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 63 Certified",10,"RT10L16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 50 Micron Rating Height 10 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 176 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 63 Certified",,,,,,,,,,,,,,,
2MJG4,Thermally Bonded Cartridge 10 gpm 75 Mic,4610,7.23,EA,1,RT10Q16G20NN,,3M,"RT10Q16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 75 Micron Rating Height 10 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Application Drinking Water Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 63 Certified",10,"RT10Q16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 75 Micron Rating Height 10 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Application Drinking Water Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 63 Certified",,,,,,,,,,,,,,,
2MJF8,Thermally Bonded Cartridge 10 gpm 1 Mic,4610,8.8,EA,1,RT10Y16G20NN,,3M,"RT10Y16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 1 Micron Rating Height 10 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Application Drinking Water Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 61 Certified",10,"RT10Y16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 1 Micron Rating Height 10 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 10.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Application Drinking Water Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 61 Certified",,,,,,,,,,,,,,,
2MJG6,Thermally Bonded Cartridge 20 gpm 5 Mic,4610,17.15,EA,1,RT20B16G20NN,,3M,"RT20B16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 5 Micron Rating Height 20 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 20.00 gpm Max Temp 176 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 64 Certified",10,"RT20B16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 5 Micron Rating Height 20 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 20.00 gpm Max Temp 176 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Food and Beverage Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 64 Certified",,,,,,,,,,,,,,,
2MJG7,Thermally Bonded Cartridge 20 gpm 10 Mic,4610,16.72,EA,1,RT20C16G20NN,,3M,"RT20C16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 10 Micron Rating Height 20 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 20.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 65 Certified",10,"RT20C16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 10 Micron Rating Height 20 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 20.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 65 Certified",,,,,,,,,,,,,,,
2MJG8,Thermally Bonded Cartridge 20 gpm 25 Mic,4610,16.29,EA,1,RT20F16G20NN,,3M,"RT20F16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 25 Micron Rating Height 20 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 20.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Application Drinking Water Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 65 Certified",10,"RT20F16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 25 Micron Rating Height 20 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 20.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Application Drinking Water Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 65 Certified",,,,,,,,,,,,,,,
2MJG9,Thermally Bonded Cartridge 20 gpm 50 Mic,4610,15.79,EA,1,RT20L16G20NN,,3M,"RT20L16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 50 Micron Rating Height 20 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 20.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 66 Certified",10,"RT20L16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 50 Micron Rating Height 20 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 20.00 gpm Max Temp 176 Degrees F Max Pressure 125 psi Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 66 Certified",,,,,,,,,,,,,,,
2MJH1,Thermally Bonded Cartridge 20 gpm 75 Mic,4610,14.47,EA,1,RT20Q16G20NN,,3M,"RT20Q16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 75 Micron Rating Height 20 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 20.00 gpm Max Temp 176 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Drinking Water Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 66 Certified",10,"RT20Q16G20NN, MFR 3M, Thermally Bonded Filter Cartridge Solid Cartridges 75 Micron Rating Height 20 In. Filter Diameter 2-39/64 In. Filter Cartridge Media Polypropylene Filter Flow Rate 20.00 gpm Max Temp 176 Degrees F Filter Reduces Particulates Max Pressure 125 psi Application Drinking Water Inside Dia 1 In. Micro-Klean(TM) RT Series Standards FDA 21 CFR Compliant NSF 42 and NSF 66 Certified",,,,,,,,,,,,,,,
